file_name,genre,f_measure,algorithm_tempo,ground_truth_tempo,accuracy_1,accuracy_2
pop.00056.wav,pop,0.9722222222222222,88.43582887700535,89.02,1,1
pop.00042.wav,pop,0.9736842105263158,92.51748251748252,93.15,1,1
pop.00095.wav,pop,0.0,105.50239234449761,105.04,1,1
pop.00081.wav,pop,0.651685393258427,146.67405764966742,73.04,0,1
pop.00080.wav,pop,0.989010989010989,109.33884297520662,109.84,1,1
pop.00094.wav,pop,0.26373626373626374,150.3409090909091,74.99,0,1
pop.00043.wav,pop,0.654320987654321,133.63636363636363,265.93,0,1
pop.00057.wav,pop,0.9767441860465117,103.68338557993731,103.32,1,1
pop.00069.wav,pop,0.0,105.50239234449761,105.57,1,1
pop.00041.wav,pop,0.5454545454545454,107.38636363636364,53.7,0,1
pop.00055.wav,pop,0.28571428571428564,103.68338557993731,105.88,1,1
pop.00082.wav,pop,0.0,127.94970986460348,126.92,1,1
pop.00096.wav,pop,0.972972972972973,91.11570247933884,90.95,1,1
pop.00097.wav,pop,0.975,98.58420268256334,99.13,1,1
pop.00083.wav,pop,0.9902912621359222,122.72727272727273,123.99,1,1
pop.00054.wav,pop,0.27956989247311825,130.7312252964427,97.99,0,0
pop.00040.wav,pop,0.625,130.7312252964427,65.0,0,1
pop.00068.wav,pop,0.6493506493506493,127.94970986460348,64.13,0,1
pop.00065.wav,pop,0.6268656716417911,115.64685314685315,59.3,0,0
pop.00071.wav,pop,0.989247311827957,113.46483704974271,113.34,1,1
pop.00059.wav,pop,0.9722222222222222,88.43582887700535,89.02,1,1
pop.00058.wav,pop,0.9350649350649352,98.58420268256334,98.34,1,1
pop.00070.wav,pop,0.0,125.2840909090909,125.01,1,1
pop.00064.wav,pop,0.8598130841121496,127.94970986460348,135.4,0,0
pop.00072.wav,pop,0.5376344086021506,115.64685314685315,115.24,1,1
pop.00066.wav,pop,0.2820512820512821,109.33884297520662,81.81,0,0
pop.00099.wav,pop,0.96875,79.12679425837321,79.03,1,1
pop.00098.wav,pop,0.0,115.64685314685315,114.87,1,1
pop.00067.wav,pop,0.989247311827957,113.46483704974271,113.33,1,1
pop.00073.wav,pop,0.9714285714285713,127.94970986460348,127.86,1,1
pop.00077.wav,pop,0.9555555555555557,111.36363636363636,110.84,1,1
pop.00063.wav,pop,0.6578947368421052,120.27272727272727,61.19,0,1
pop.00088.wav,pop,0.8674698795180722,100.22727272727273,99.86,1,1
pop.00089.wav,pop,0.0,100.22727272727273,100.49,1,1
pop.00062.wav,pop,0.2631578947368421,107.38636363636364,80.64,0,0
pop.00076.wav,pop,0.3893805309734513,214.77272727272728,54.92,0,0
pop.00048.wav,pop,0.9904761904761905,127.94970986460348,127.92,1,1
pop.00060.wav,pop,0.27956989247311825,130.7312252964427,97.48,0,0
pop.00074.wav,pop,0.955223880597015,83.52272727272727,83.66,1,1
pop.00075.wav,pop,0.9743589743589743,93.96306818181819,94.08,1,1
pop.00061.wav,pop,0.0,95.45454545454545,95.94,1,1
pop.00049.wav,pop,0.6575342465753424,117.9144385026738,59.01,0,1
pop.00006.wav,pop,0.0,92.51748251748252,93.67,1,1
pop.00012.wav,pop,0.7654320987654322,100.22727272727273,98.62,1,1
pop.00013.wav,pop,0.651685393258427,143.1818181818182,71.84,0,1
pop.00007.wav,pop,0.5569620253164557,125.2840909090909,63.44,0,1
pop.00011.wav,pop,0.30303030303030304,120.27272727272727,59.32,0,1
pop.00005.wav,pop,0.6538461538461539,171.8181818181818,85.16,0,1
pop.00039.wav,pop,0.45161290322580644,83.52272727272727,82.89,1,1
pop.00038.wav,pop,0.9870129870129869,93.96306818181819,93.05,1,1
pop.00004.wav,pop,0.28571428571428575,107.38636363636364,80.3,0,0
pop.00010.wav,pop,0.8311688311688311,107.38636363636364,108.31,1,1
pop.00028.wav,pop,0.975609756097561,101.92604006163329,101.0,1,1
pop.00014.wav,pop,0.9894736842105264,115.64685314685315,115.84,1,1
pop.00000.wav,pop,0.6746987951807228,133.63636363636363,66.5,0,1
pop.00001.wav,pop,0.9655172413793104,105.50239234449761,105.99,1,1
pop.00015.wav,pop,0.9647058823529412,103.68338557993731,104.04,1,1
pop.00029.wav,pop,0.6599999999999999,158.25358851674642,79.98,0,1
pop.00003.wav,pop,0.9736842105263158,92.51748251748252,93.26,1,1
pop.00017.wav,pop,0.945054945054945,109.33884297520662,110.69,1,1
pop.00016.wav,pop,0.85,109.33884297520662,109.94,1,1
pop.00002.wav,pop,1.0,125.2840909090909,126.2,1,1
metal.00022.wav,metal,0.9821428571428572,136.67355371900825,136.89,1,1
metal.00036.wav,metal,0.9217391304347826,143.1818181818182,141.82,1,1
metal.00037.wav,metal,0.8245614035087719,136.67355371900825,137.96,1,1
metal.00023.wav,metal,0.5794392523364487,146.67405764966742,145.58,1,1
metal.00009.wav,metal,0.9894736842105264,113.46483704974271,113.5,1,1
metal.00035.wav,metal,0.9361702127659575,117.9144385026738,122.7,1,1
metal.00021.wav,metal,0.9156626506024096,109.33884297520662,110.24,1,1
metal.00020.wav,metal,0.46956521739130436,100.22727272727273,221.72,0,0
metal.00034.wav,metal,0.5238095238095238,158.25358851674642,157.77,1,1
metal.00008.wav,metal,0.9462365591397849,117.9144385026738,117.36,1,1
metal.00030.wav,metal,0.0,130.7312252964427,132.07,1,1
metal.00024.wav,metal,0.989010989010989,111.36363636363636,111.78,1,1
metal.00018.wav,metal,0.024390243902439025,98.58420268256334,99.36,1,1
metal.00019.wav,metal,0.6370370370370371,109.33884297520662,219.71,0,1
metal.00025.wav,metal,0.4736842105263158,136.67355371900825,138.53,1,1
metal.00031.wav,metal,0.9391304347826087,136.67355371900825,137.94,1,1
metal.00027.wav,metal,0.5786163522012578,127.94970986460348,258.03,0,1
metal.00033.wav,metal,0.9902912621359222,122.72727272727273,123.16,1,1
metal.00032.wav,metal,0.29752066115702475,117.9144385026738,175.43,0,0
metal.00026.wav,metal,0.6103896103896104,130.7312252964427,251.32,0,1
metal.00082.wav,metal,0.8,122.72727272727273,122.56,1,1
metal.00096.wav,metal,0.6095238095238095,167.04545454545453,97.41,0,0
metal.00069.wav,metal,0.9925925925925926,162.53071253071252,162.59,1,1
metal.00041.wav,metal,0.9896907216494846,117.9144385026738,117.54,1,1
metal.00055.wav,metal,0.3793103448275862,113.46483704974271,169.44,0,0
metal.00054.wav,metal,0.5906040268456376,122.72727272727273,248.98,0,1
metal.00040.wav,metal,0.9777777777777777,109.33884297520662,109.3,1,1
metal.00068.wav,metal,0.9927007299270074,162.53071253071252,164.35,1,1
metal.00097.wav,metal,0.35294117647058826,111.36363636363636,81.21,0,0
metal.00083.wav,metal,0.9896907216494846,120.27272727272727,117.98,1,1
metal.00095.wav,metal,0.6236559139784946,150.3409090909091,78.13,0,0
metal.00081.wav,metal,0.991869918699187,150.3409090909091,146.25,1,1
metal.00056.wav,metal,0.6363636363636364,109.33884297520662,216.54,0,1
metal.00042.wav,metal,0.9906542056074767,130.7312252964427,130.21,1,1
metal.00043.wav,metal,0.9743589743589743,95.45454545454545,96.23,1,1
metal.00057.wav,metal,0.17307692307692307,127.94970986460348,128.33,1,1
metal.00080.wav,metal,0.7884615384615384,162.53071253071252,128.87,0,0
metal.00094.wav,metal,0.5039370078740156,158.25358851674642,160.12,1,1
metal.00090.wav,metal,0.6,89.75576662143827,179.59,0,1
metal.00084.wav,metal,0.9752066115702479,150.3409090909091,148.89,1,1
metal.00053.wav,metal,0.6363636363636364,122.72727272727273,249.89,0,1
metal.00047.wav,metal,0.46875,103.68338557993731,208.41,0,1
metal.00046.wav,metal,0.6293706293706293,115.64685314685315,232.15,0,1
metal.00052.wav,metal,0.9846153846153847,158.25358851674642,158.73,1,1
metal.00085.wav,metal,0.5925925925925927,103.68338557993731,102.44,1,1
metal.00091.wav,metal,0.7747747747747747,139.85200845665963,136.75,1,1
metal.00087.wav,metal,0.6440677966101694,95.45454545454545,190.32,0,1
metal.00093.wav,metal,0.9787234042553191,171.8181818181818,171.14,1,1
metal.00044.wav,metal,0.9375000000000001,117.9144385026738,117.56,1,1
metal.00050.wav,metal,0.652482269503546,113.46483704974271,227.28,0,1
metal.00078.wav,metal,0.639344262295082,100.22727272727273,199.58,0,1
metal.00079.wav,metal,0.9902912621359222,122.72727272727273,123.86,1,1
metal.00051.wav,metal,0.6323529411764706,109.33884297520662,219.12,0,1
metal.00045.wav,metal,0.2985074626865672,120.27272727272727,60.84,0,1
metal.00092.wav,metal,0.5873015873015873,167.04545454545453,139.12,0,0
metal.00086.wav,metal,0.42666666666666664,122.72727272727273,122.69,1,1
metal.00048.wav,metal,0.5925925925925926,109.33884297520662,220.2,0,1
metal.00060.wav,metal,0.9863013698630138,89.75576662143827,89.91,1,1
metal.00074.wav,metal,0.99009900990099,125.2840909090909,124.04,1,1
metal.00075.wav,metal,0.0,113.46483704974271,113.22,1,1
metal.00061.wav,metal,0.6370370370370371,109.33884297520662,219.0,0,1
metal.00049.wav,metal,0.6446280991735537,98.58420268256334,197.76,0,1
metal.00088.wav,metal,0.37113402061855677,115.64685314685315,116.56,1,1
metal.00077.wav,metal,0.9752066115702479,150.3409090909091,149.95,1,1
metal.00063.wav,metal,0.9906542056074767,130.7312252964427,130.37,1,1
metal.00062.wav,metal,0.9896907216494846,117.9144385026738,117.44,1,1
metal.00076.wav,metal,0.9913043478260869,139.85200845665963,140.37,1,1
metal.00089.wav,metal,0.6304347826086957,154.1958041958042,76.61,0,1
metal.00099.wav,metal,0.6590909090909091,143.1818181818182,72.81,0,1
metal.00072.wav,metal,0.0,122.72727272727273,120.06,1,1
metal.00066.wav,metal,0.30303030303030304,120.27272727272727,60.41,0,1
metal.00067.wav,metal,0.9909909909909909,133.63636363636363,132.8,1,1
metal.00073.wav,metal,0.6593406593406593,143.1818181818182,72.62,0,1
metal.00098.wav,metal,0.6597938144329897,154.1958041958042,77.42,0,1
metal.00065.wav,metal,0.9791666666666666,117.9144385026738,117.6,1,1
metal.00071.wav,metal,0.6428571428571428,84.69910371318822,85.04,1,1
metal.00059.wav,metal,0.975,98.58420268256334,97.82,1,1
metal.00058.wav,metal,0.9743589743589743,146.67405764966742,145.6,1,1
metal.00070.wav,metal,0.9213483146067416,115.64685314685315,116.1,1,1
metal.00064.wav,metal,0.9870129870129869,95.45454545454545,94.17,1,1
metal.00003.wav,metal,0.6,98.58420268256334,196.22,0,1
metal.00017.wav,metal,0.5864661654135338,107.38636363636364,214.47,0,1
metal.00016.wav,metal,0.9473684210526315,92.51748251748252,92.08,1,1
metal.00002.wav,metal,0.989247311827957,111.36363636363636,111.41,1,1
metal.00028.wav,metal,0.8521739130434783,139.85200845665963,139.97,1,1
metal.00014.wav,metal,0.5957446808510638,158.25358851674642,76.39,0,0
metal.00000.wav,metal,0.0,93.96306818181819,93.96,1,1
metal.00001.wav,metal,1.0,154.1958041958042,155.91,1,1
metal.00015.wav,metal,0.10101010101010101,130.7312252964427,120.18,0,0
metal.00029.wav,metal,0.33663366336633666,120.27272727272727,121.58,1,1
metal.00011.wav,metal,0.34234234234234234,111.36363636363636,159.96,0,0
metal.00005.wav,metal,1.0,154.1958041958042,154.15,1,1
metal.00039.wav,metal,0.6756756756756758,120.27272727272727,60.06,0,1
metal.00038.wav,metal,0.07317073170731707,96.99413489736071,100.36,1,1
metal.00004.wav,metal,0.6371681415929203,136.67355371900825,139.15,1,1
metal.00010.wav,metal,0.39436619718309857,130.7312252964427,209.04,0,0
metal.00006.wav,metal,0.8659793814432989,120.27272727272727,119.21,1,1
metal.00012.wav,metal,0.11510791366906475,167.04545454545453,167.56,1,1
metal.00013.wav,metal,0.38596491228070173,136.67355371900825,139.15,1,1
metal.00007.wav,metal,0.8160000000000001,150.3409090909091,152.34,1,1
disco.00052.wav,disco,0.0,125.2840909090909,125.92,1,1
disco.00046.wav,disco,0.98989898989899,120.27272727272727,120.47,1,1
disco.00091.wav,disco,0.9367088607594937,100.22727272727273,100.12,1,1
disco.00085.wav,disco,0.9803921568627451,122.72727272727273,123.63,1,1
disco.00084.wav,disco,0.989247311827957,115.64685314685315,114.69,1,1
disco.00090.wav,disco,0.970873786407767,127.94970986460348,128.24,1,1
disco.00047.wav,disco,0.21875,109.33884297520662,50.42,0,0
disco.00053.wav,disco,0.14035087719298245,139.85200845665963,139.23,1,1
disco.00045.wav,disco,0.99009900990099,122.72727272727273,122.93,1,1
disco.00051.wav,disco,0.0,109.33884297520662,109.48,1,1
disco.00079.wav,disco,0.99009900990099,120.27272727272727,121.03,1,1
disco.00086.wav,disco,0.9803921568627451,125.2840909090909,125.25,1,1
disco.00092.wav,disco,0.9787234042553191,115.64685314685315,115.13,1,1
disco.00093.wav,disco,0.0,109.33884297520662,110.29,1,1
disco.00087.wav,disco,0.9887640449438202,105.50239234449761,105.94,1,1
disco.00078.wav,disco,0.39999999999999997,127.94970986460348,127.99,1,1
disco.00050.wav,disco,0.9887640449438202,109.33884297520662,109.48,1,1
disco.00044.wav,disco,0.0,122.72727272727273,123.15,1,1
disco.00068.wav,disco,0.9887640449438202,107.38636363636364,106.97,1,1
disco.00040.wav,disco,0.9911504424778761,136.67355371900825,138.03,1,1
disco.00054.wav,disco,0.8275862068965516,113.46483704974271,113.88,1,1
disco.00083.wav,disco,0.9333333333333333,117.9144385026738,116.94,1,1
disco.00097.wav,disco,0.9908256880733944,130.7312252964427,130.35,1,1
disco.00096.wav,disco,0.0,101.92604006163329,102.33,1,1
disco.00082.wav,disco,0.98,122.72727272727273,123.12,1,1
disco.00055.wav,disco,0.9906542056074767,130.7312252964427,129.94,1,1
disco.00041.wav,disco,0.49411764705882355,158.25358851674642,53.17,0,1
disco.00069.wav,disco,0.9772727272727273,107.38636363636364,107.58,1,1
disco.00057.wav,disco,0.0,117.9144385026738,118.18,1,1
disco.00043.wav,disco,0.9904761904761905,127.94970986460348,127.71,1,1
disco.00094.wav,disco,0.9824561403508771,136.67355371900825,138.44,1,1
disco.00080.wav,disco,0.9876543209876543,98.58420268256334,98.09,1,1
disco.00081.wav,disco,0.3636363636363636,87.15415019762845,129.71,0,0
disco.00095.wav,disco,1.0,120.27272727272727,121.05,1,1
disco.00042.wav,disco,0.9885057471264368,105.50239234449761,105.2,1,1
disco.00056.wav,disco,0.9863013698630138,88.43582887700535,88.26,1,1
disco.00031.wav,disco,0.0,122.72727272727273,123.78,1,1
disco.00025.wav,disco,0.0,125.2840909090909,124.09,1,1
disco.00019.wav,disco,0.20833333333333334,117.9144385026738,117.41,1,1
disco.00018.wav,disco,0.9702970297029703,122.72727272727273,124.1,1,1
disco.00024.wav,disco,0.0,127.94970986460348,127.86,1,1
disco.00030.wav,disco,0.0,136.67355371900825,136.3,1,1
disco.00026.wav,disco,0.98989898989899,120.27272727272727,119.51,1,1
disco.00032.wav,disco,0.9782608695652174,111.36363636363636,111.6,1,1
disco.00033.wav,disco,0.24761904761904763,127.94970986460348,127.24,1,1
disco.00027.wav,disco,0.9777777777777777,111.36363636363636,111.25,1,1
disco.00023.wav,disco,0.9894736842105264,113.46483704974271,114.58,1,1
disco.00037.wav,disco,0.9908256880733944,130.7312252964427,130.51,1,1
disco.00036.wav,disco,0.9911504424778761,136.67355371900825,135.82,1,1
disco.00022.wav,disco,0.0,120.27272727272727,120.16,1,1
disco.00008.wav,disco,0.9591836734693878,120.27272727272727,121.49,1,1
disco.00034.wav,disco,0.9719626168224299,130.7312252964427,130.68,1,1
disco.00020.wav,disco,0.6666666666666666,158.25358851674642,80.54,0,1
disco.00021.wav,disco,0.0,109.33884297520662,109.69,1,1
disco.00035.wav,disco,0.98,122.72727272727273,121.74,1,1
disco.00009.wav,disco,0.9906542056074767,130.7312252964427,129.1,1,1
disco.00010.wav,disco,0.9887640449438202,107.38636363636364,106.98,1,1
disco.00004.wav,disco,0.98,120.27272727272727,120.94,1,1
disco.00038.wav,disco,0.0,122.72727272727273,123.23,1,1
disco.00039.wav,disco,0.967032967032967,111.36363636363636,111.05,1,1
disco.00005.wav,disco,0.33707865168539325,107.38636363636364,108.37,1,1
disco.00011.wav,disco,0.4675324675324675,93.96306818181819,94.03,1,1
disco.00007.wav,disco,0.9906542056074767,127.94970986460348,129.31,1,1
disco.00013.wav,disco,0.6545454545454547,182.23140495867767,89.46,0,1
disco.00012.wav,disco,0.989247311827957,113.46483704974271,112.27,1,1
disco.00006.wav,disco,0.0,125.2840909090909,123.83,1,1
disco.00002.wav,disco,0.6619718309859155,115.64685314685315,227.45,0,1
disco.00016.wav,disco,0.9902912621359222,122.72727272727273,122.71,1,1
disco.00017.wav,disco,0.0,125.2840909090909,123.62,1,1
disco.00003.wav,disco,0.9523809523809524,125.2840909090909,126.42,1,1
disco.00029.wav,disco,0.942528735632184,105.50239234449761,104.94,1,1
disco.00015.wav,disco,0.8514851485148515,120.27272727272727,121.09,1,1
disco.00001.wav,disco,0.6713286713286714,117.9144385026738,233.84,0,1
disco.00000.wav,disco,0.9787234042553191,115.64685314685315,115.05,1,1
disco.00014.wav,disco,0.988235294117647,103.68338557993731,103.4,1,1
disco.00028.wav,disco,0.0,122.72727272727273,121.85,1,1
disco.00073.wav,disco,0.9894736842105264,113.46483704974271,113.92,1,1
disco.00067.wav,disco,0.7073170731707318,100.22727272727273,100.44,1,1
disco.00098.wav,disco,0.99009900990099,122.72727272727273,122.37,1,1
disco.00099.wav,disco,0.99009900990099,122.72727272727273,122.37,1,1
disco.00066.wav,disco,0.9818181818181818,133.63636363636363,133.35,1,1
disco.00072.wav,disco,0.9821428571428572,136.67355371900825,136.8,1,1
disco.00064.wav,disco,0.0,122.72727272727273,122.64,1,1
disco.00070.wav,disco,0.0,109.33884297520662,109.48,1,1
disco.00058.wav,disco,0.9908256880733944,130.7312252964427,131.54,1,1
disco.00059.wav,disco,0.9902912621359222,125.2840909090909,125.14,1,1
disco.00071.wav,disco,0.0,113.46483704974271,113.93,1,1
disco.00065.wav,disco,0.9908256880733944,130.7312252964427,131.83,1,1
disco.00049.wav,disco,0.9795918367346939,120.27272727272727,119.34,1,1
disco.00061.wav,disco,0.9904761904761905,125.2840909090909,125.78,1,1
disco.00075.wav,disco,0.9909909909909909,133.63636363636363,132.63,1,1
disco.00074.wav,disco,0.989247311827957,113.46483704974271,112.08,1,1
disco.00060.wav,disco,0.9906542056074767,130.7312252964427,129.64,1,1
disco.00048.wav,disco,0.975609756097561,101.92604006163329,101.36,1,1
disco.00076.wav,disco,1.0,127.94970986460348,127.38,1,1
disco.00062.wav,disco,0.9887640449438202,109.33884297520662,109.17,1,1
disco.00089.wav,disco,1.0,130.7312252964427,129.84,1,1
disco.00088.wav,disco,0.9902912621359222,125.2840909090909,124.18,1,1
disco.00063.wav,disco,0.9615384615384615,130.7312252964427,130.45,1,1
disco.00077.wav,disco,0.34408602150537637,117.9144385026738,117.39,1,1
blues.00093.wav,blues,0.43478260869565216,81.26535626535626,87.89,0,0
blues.00087.wav,blues,0.7916666666666666,171.8181818181818,175.51,1,1
blues.00050.wav,blues,0.3571428571428571,136.67355371900825,136.26,1,1
blues.00044.wav,blues,0.4142857142857143,136.67355371900825,202.94,0,0
blues.00078.wav,blues,0.18666666666666668,120.27272727272727,241.0,0,1
blues.00079.wav,blues,1.0,158.25358851674642,158.65,1,1
blues.00045.wav,blues,0.4662576687116564,130.7312252964427,263.53,0,1
blues.00051.wav,blues,0.6721311475409836,98.58420268256334,195.64,0,1
blues.00086.wav,blues,0.9803921568627451,122.72727272727273,122.48,1,1
blues.00092.wav,blues,0.39024390243902435,82.3785803237858,120.67,0,0
blues.00084.wav,blues,0.989247311827957,111.36363636363636,111.6,1,1
blues.00090.wav,blues,0.9914529914529915,139.85200845665963,141.23,1,1
blues.00047.wav,blues,0.8547008547008547,150.3409090909091,151.09,1,1
blues.00053.wav,blues,0.9024390243902439,101.92604006163329,100.93,1,1
blues.00052.wav,blues,0.4819277108433735,150.3409090909091,50.52,0,1
blues.00046.wav,blues,0.99009900990099,122.72727272727273,121.77,1,1
blues.00091.wav,blues,0.5789473684210527,62.64204545454545,124.91,0,1
blues.00085.wav,blues,0.9747899159663865,143.1818181818182,143.37,1,1
blues.00081.wav,blues,0.28571428571428575,101.92604006163329,205.07,0,1
blues.00095.wav,blues,0.16513761467889906,136.67355371900825,137.06,1,1
blues.00042.wav,blues,0.39344262295081966,89.75576662143827,59.68,0,0
blues.00056.wav,blues,0.4943820224719101,162.53071253071252,53.4,0,0
blues.00057.wav,blues,0.6017699115044248,92.51748251748252,185.43,0,1
blues.00043.wav,blues,0.0,130.7312252964427,129.44,1,1
blues.00094.wav,blues,0.5647058823529412,103.68338557993731,102.43,1,1
blues.00080.wav,blues,0.0,117.9144385026738,117.07,1,1
blues.00096.wav,blues,0.1917808219178082,125.2840909090909,58.55,0,0
blues.00082.wav,blues,0.7115384615384615,122.72727272727273,125.98,1,1
blues.00069.wav,blues,0.3950617283950617,120.27272727272727,79.14,0,0
blues.00055.wav,blues,0.0,133.63636363636363,132.9,1,1
blues.00041.wav,blues,0.019230769230769232,127.94970986460348,127.48,1,1
blues.00040.wav,blues,0.39316239316239315,115.64685314685315,172.25,0,0
blues.00054.wav,blues,0.5663716814159292,91.11570247933884,181.55,0,1
blues.00068.wav,blues,0.26865671641791045,162.53071253071252,162.3,1,1
blues.00083.wav,blues,0.0,133.63636363636363,133.05,1,1
blues.00097.wav,blues,0.4366197183098592,117.9144385026738,237.68,0,1
blues.00033.wav,blues,0.8372093023255814,154.1958041958042,154.56,1,1
blues.00027.wav,blues,0.4155844155844156,93.96306818181819,93.33,1,1
blues.00026.wav,blues,0.6461538461538462,83.52272727272727,81.31,1,1
blues.00032.wav,blues,0.5471698113207548,136.67355371900825,126.12,0,0
blues.00024.wav,blues,0.0,103.68338557993731,103.59,1,1
blues.00030.wav,blues,0.3076923076923077,146.67405764966742,110.11,0,0
blues.00018.wav,blues,0.8358208955223881,82.3785803237858,82.43,1,1
blues.00019.wav,blues,0.9387755102040817,122.72727272727273,123.93,1,1
blues.00031.wav,blues,0.32432432432432434,154.1958041958042,116.48,0,0
blues.00025.wav,blues,0.15384615384615385,91.11570247933884,95.33,0,0
blues.00009.wav,blues,0.23529411764705882,130.7312252964427,81.86,0,0
blues.00021.wav,blues,0.6265060240963854,98.58420268256334,100.97,1,1
blues.00035.wav,blues,0.9345794392523366,130.7312252964427,129.6,1,1
blues.00034.wav,blues,0.21978021978021978,127.94970986460348,93.81,0,0
blues.00020.wav,blues,0.3684210526315789,136.67355371900825,137.61,1,1
blues.00008.wav,blues,0.6476190476190475,84.69910371318822,169.41,0,1
blues.00036.wav,blues,0.28037383177570097,150.3409090909091,113.22,0,0
blues.00022.wav,blues,0.02469135802469136,96.99413489736071,98.17,1,1
blues.00023.wav,blues,0.4067796610169491,187.92613636363637,96.8,0,0
blues.00037.wav,blues,0.3636363636363636,122.72727272727273,75.55,0,0
blues.00012.wav,blues,0.6260869565217392,182.23140495867767,93.68,0,0
blues.00006.wav,blues,0.6229508196721313,72.45345016429354,73.25,1,1
blues.00007.wav,blues,0.2597402597402597,93.96306818181819,93.32,1,1
blues.00013.wav,blues,0.8314606741573033,109.33884297520662,107.12,1,1
blues.00005.wav,blues,0.8771929824561403,69.92600422832982,68.77,1,1
blues.00011.wav,blues,0.49462365591397844,158.25358851674642,55.6,0,0
blues.00039.wav,blues,0.9263157894736843,115.64685314685315,116.62,1,1
blues.00038.wav,blues,0.44776119402985076,88.43582887700535,85.52,1,1
blues.00010.wav,blues,0.6599999999999999,162.53071253071252,80.14,0,1
blues.00004.wav,blues,0.9818181818181818,136.67355371900825,133.24,1,1
blues.00028.wav,blues,0.0,105.50239234449761,103.84,1,1
blues.00000.wav,blues,0.9615384615384616,125.2840909090909,125.87,1,1
blues.00014.wav,blues,0.4742268041237113,154.1958041958042,84.07,0,0
blues.00015.wav,blues,0.4634146341463415,101.92604006163329,98.31,1,1
blues.00001.wav,blues,0.4117647058823529,105.50239234449761,67.77,0,0
blues.00029.wav,blues,0.5242718446601942,130.7312252964427,126.46,1,1
blues.00017.wav,blues,0.7681159420289855,167.04545454545453,169.32,1,1
blues.00003.wav,blues,0.5306122448979592,63.301435406698566,62.35,1,1
blues.00002.wav,blues,0.7343749999999999,158.25358851674642,157.57,1,1
blues.00016.wav,blues,0.6290322580645161,200.45454545454547,100.85,0,1
blues.00071.wav,blues,0.8455284552845529,146.67405764966742,147.23,1,1
blues.00065.wav,blues,0.8000000000000002,107.38636363636364,108.03,1,1
blues.00059.wav,blues,1.0,107.38636363636364,108.0,1,1
blues.00058.wav,blues,0.8674698795180724,105.50239234449761,105.74,1,1
blues.00064.wav,blues,0.8682170542635659,154.1958041958042,155.31,1,1
blues.00070.wav,blues,0.991869918699187,146.67405764966742,147.38,1,1
blues.00099.wav,blues,0.8947368421052632,92.51748251748252,93.25,1,1
blues.00066.wav,blues,0.9701492537313432,162.53071253071252,164.02,1,1
blues.00072.wav,blues,0.39436619718309857,103.68338557993731,68.63,0,0
blues.00073.wav,blues,0.9876543209876543,96.99413489736071,97.14,1,1
